480022,Hull City,0,1,Manchester United,26,WayneRooney,26/12/2013,2013/2014,PremierLeague,England,2 - 2,2 - 3
480025,Norwich City,1,0,Fulham,13,GaryHooper,26/12/2013,2013/2014,PremierLeague,England,1 - 1,1 - 2
480025,Norwich City,0,1,Fulham,33,PajtimKasami,26/12/2013,2013/2014,PremierLeague,England,1 - 1,1 - 2
480025,Norwich City,0,1,Fulham,87,ScottParker,26/12/2013,2013/2014,PremierLeague,England,1 - 1,1 - 2
480027,West Ham United,1,0,Arsenal,46,CarltonCole,26/12/2013,2013/2014,PremierLeague,England,0 - 0,1 - 3
480027,West Ham United,0,1,Arsenal,68,TheoWalcott,26/12/2013,2013/2014,PremierLeague,England,0 - 0,1 - 3
480027,West Ham United,0,1,Arsenal,79,LukasPodolski,26/12/2013,2013/2014,PremierLeague,England,0 - 0,1 - 3
480027,West Ham United,0,1,Arsenal,71,TheoWalcott,26/12/2013,2013/2014,PremierLeague,England,0 - 0,1 - 3
480028,Aston Villa,1,0,Swansea City,7,GabrielAgbonlahor,28/12/2013,2013/2014,PremierLeague,England,1 - 1,1 - 1
480028,Aston Villa,0,1,Swansea City,36,RolandLamah,28/12/2013,2013/2014,PremierLeague,England,1 - 1,1 - 1
480029,Cardiff City,1,0,Sunderland,58,FraizerCampbell,28/12/2013,2013/2014,PremierLeague,England,1 - 0,2 - 2
480029,Cardiff City,1,0,Sunderland,6,JordonMutch,28/12/2013,2013/2014,PremierLeague,England,1 - 0,2 - 2
480029,Cardiff City,0,1,Sunderland,83,StevenFletcher,28/12/2013,2013/2014,PremierLeague,England,1 - 0,2 - 2
480029,Cardiff City,0,1,Sunderland,95,JackColback,28/12/2013,2013/2014,PremierLeague,England,1 - 0,2 - 2
480030,Chelsea,1,0,Liverpool,17,EdenHazard,29/12/2013,2013/2014,PremierLeague,England,2 - 1,2 - 1
480030,Chelsea,1,0,Liverpool,34,SamuelEto'o,29/12/2013,2013/2014,PremierLeague,England,2 - 1,2 - 1
480030,Chelsea,0,1,Liverpool,3,Martinkrtel,29/12/2013,2013/2014,PremierLeague,England,2 - 1,2 - 1
480031,Everton,1,0,Southampton,9,SamusColeman,29/12/2013,2013/2014,PremierLeague,England,1 - 0,2 - 1
480031,Everton,1,0,Southampton,74,RomeluLukaku,29/12/2013,2013/2014,PremierLeague,England,1 - 0,2 - 1
480031,Everton,0,1,Southampton,71,GastnRamrez,29/12/2013,2013/2014,PremierLeague,England,1 - 0,2 - 1
480032,Hull City,1,0,Fulham,74,MattFryatt,28/12/2013,2013/2014,PremierLeague,England,0 - 0,6 - 0
480032,Hull City,1,0,Fulham,49,AhmedElmohamady,28/12/2013,2013/2014,PremierLeague,England,0 - 0,6 - 0
480032,Hull City,1,0,Fulham,60,RobertKoren,28/12/2013,2013/2014,PremierLeague,England,0 - 0,6 - 0
480032,Hull City,1,0,Fulham,63,GeorgeBoyd,28/12/2013,2013/2014,PremierLeague,England,0 - 0,6 - 0
480032,Hull City,1,0,Fulham,67,TomHuddlestone,28/12/2013,2013/2014,PremierLeague,England,0 - 0,6 - 0
480032,Hull City,1,0,Fulham,84,RobertKoren,28/12/2013,2013/2014,PremierLeague,England,0 - 0,6 - 0
480033,Manchester City,1,0,Crystal Palace,66,EdinDeko,28/12/2013,2013/2014,PremierLeague,England,0 - 0,1 - 0
480034,Newcastle United,0,1,Arsenal,65,OlivierGiroud,29/12/2013,2013/2014,PremierLeague,England,0 - 0,0 - 1
480035,Norwich City,0,1,Manchester United,57,DannyWelbeck,28/12/2013,2013/2014,PremierLeague,England,0 - 0,0 - 1
480036,Tottenham Hotspur,1,0,Stoke City,69,AaronLennon,29/12/2013,2013/2014,PremierLeague,England,1 - 0,3 - 0
480036,Tottenham Hotspur,1,0,Stoke City,37,Soldado,29/12/2013,2013/2014,PremierLeague,England,1 - 0,3 - 0
480036,Tottenham Hotspur,1,0,Stoke City,65,MousaDembl,29/12/2013,2013/2014,PremierLeague,England,1 - 0,3 - 0
480037,West Ham United,1,0,West Bromwich Albion,67,KevinNolan,28/12/2013,2013/2014,PremierLeague,England,1 - 1,3 - 3
480037,West Ham United,1,0,West Bromwich Albion,4,JoeCole,28/12/2013,2013/2014,PremierLeague,England,1 - 1,3 - 3
480037,West Ham United,1,0,West Bromwich Albion,65,ModiboMaga,28/12/2013,2013/2014,PremierLeague,England,1 - 1,3 - 3
480037,West Ham United,0,1,West Bromwich Albion,46,NicolasAnelka,28/12/2013,2013/2014,PremierLeague,England,1 - 1,3 - 3
480037,West Ham United,0,1,West Bromwich Albion,69,SaidoBerahino,28/12/2013,2013/2014,PremierLeague,England,1 - 1,3 - 3
480037,West Ham United,0,1,West Bromwich Albion,40,NicolasAnelka,28/12/2013,2013/2014,PremierLeague,England,1 - 1,3 - 3
480026,Tottenham Hotspur,1,0,West Bromwich Albion,36,ChristianEriksen,26/12/2013,2013/2014,PremierLeague,England,1 - 1,1 - 1
480026,Tottenham Hotspur,0,1,West Bromwich Albion,38,JonasOlsson,26/12/2013,2013/2014,PremierLeague,England,1 - 1,1 - 1
480038,Arsenal,1,0,Cardiff City,88,NicklasBendtner,01/01/2014,2013/2014,PremierLeague,England,0 - 0,2 - 0
480038,Arsenal,1,0,Cardiff City,92,TheoWalcott,01/01/2014,2013/2014,PremierLeague,England,0 - 0,2 - 0
480024,Newcastle United,1,0,Stoke City,44,LocRmy,26/12/2013,2013/2014,PremierLeague,England,1 - 1,5 - 1
480024,Newcastle United,1,0,Stoke City,56,LocRmy,26/12/2013,2013/2014,PremierLeague,England,1 - 1,5 - 1
480024,Newcastle United,1,0,Stoke City,80,PapissCiss,26/12/2013,2013/2014,PremierLeague,England,1 - 1,5 - 1
480024,Newcastle United,1,0,Stoke City,66,YohanCabaye,26/12/2013,2013/2014,PremierLeague,England,1 - 1,5 - 1
480024,Newcastle United,1,0,Stoke City,48,YoanGouffran,26/12/2013,2013/2014,PremierLeague,England,1 - 1,5 - 1
480024,Newcastle United,0,1,Stoke City,29,OussamaAssaidi,26/12/2013,2013/2014,PremierLeague,England,1 - 1,5 - 1
480039,Crystal Palace,1,0,Norwich City,44,JasonPuncheon,01/01/2014,2013/2014,PremierLeague,England,1 - 1,1 - 1
480039,Crystal Palace,0,1,Norwich City,39,BradleyJohnson,01/01/2014,2013/2014,PremierLeague,England,1 - 1,1 - 1
480041,Liverpool,1,0,Hull City,37,DanielAgger,01/01/2014,2013/2014,PremierLeague,England,1 - 0,2 - 0
480041,Liverpool,1,0,Hull City,50,LuisSurez,01/01/2014,2013/2014,PremierLeague,England,1 - 0,2 - 0
480040,Fulham,1,0,West Ham United,32,SteveSidwell,01/01/2014,2013/2014,PremierLeague,England,1 - 1,2 - 1
480040,Fulham,1,0,West Ham United,66,DimitarBerbatov,01/01/2014,2013/2014,PremierLeague,England,1 - 1,2 - 1
480040,Fulham,0,1,West Ham United,7,MohamedDiam,01/01/2014,2013/2014,PremierLeague,England,1 - 1,2 - 1
480023,Manchester City,1,0,Liverpool,31,VincentKompany,26/12/2013,2013/2014,PremierLeague,England,2 - 1,2 - 1
480023,Manchester City,1,0,Liverpool,45,Negredo,26/12/2013,2013/2014,PremierLeague,England,2 - 1,2 - 1
480023,Manchester City,0,1,Liverpool,24,Coutinho,26/12/2013,2013/2014,PremierLeague,England,2 - 1,2 - 1
480042,Manchester United,1,0,Tottenham Hotspur,67,DannyWelbeck,01/01/2014,2013/2014,PremierLeague,England,0 - 1,1 - 2
480042,Manchester United,0,1,Tottenham Hotspur,66,ChristianEriksen,01/01/2014,2013/2014,PremierLeague,England,0 - 1,1 - 2
480042,Manchester United,0,1,Tottenham Hotspur,34,EmmanuelAdebayor,01/01/2014,2013/2014,PremierLeague,England,0 - 1,1 - 2
480047,West Bromwich Albion,1,0,Newcastle United,87,SaidoBerahino,01/01/2014,2013/2014,PremierLeague,England,0 - 0,1 - 0
480044,Stoke City,1,0,Everton,49,OussamaAssaidi,01/01/2014,2013/2014,PremierLeague,England,0 - 0,1 - 1
480044,Stoke City,0,1,Everton,92,LeightonBaines,01/01/2014,2013/2014,PremierLeague,England,0 - 0,1 - 1
480046,Swansea City,1,0,Manchester City,91,WilfriedBony,01/01/2014,2013/2014,PremierLeague,England,1 - 1,2 - 3
480046,Swansea City,1,0,Manchester City,45,WilfriedBony,01/01/2014,2013/2014,PremierLeague,England,1 - 1,2 - 3
480046,Swansea City,0,1,Manchester City,14,Fernandinho,01/01/2014,2013/2014,PremierLeague,England,1 - 1,2 - 3
480046,Swansea City,0,1,Manchester City,66,AleksandarKolarov,01/01/2014,2013/2014,PremierLeague,England,1 - 1,2 - 3
480046,Swansea City,0,1,Manchester City,58,YayaTour,01/01/2014,2013/2014,PremierLeague,England,1 - 1,2 - 3
480048,Aston Villa,1,0,Arsenal,76,ChristianBenteke,13/01/2014,2013/2014,PremierLeague,England,0 - 2,1 - 2
480048,Aston Villa,0,1,Arsenal,35,OlivierGiroud,13/01/2014,2013/2014,PremierLeague,England,0 - 2,1 - 2
480048,Aston Villa,0,1,Arsenal,34,JackWilshere,13/01/2014,2013/2014,PremierLeague,England,0 - 2,1 - 2
480050,Everton,1,0,Norwich City,59,KevinMirallas,11/01/2014,2013/2014,PremierLeague,England,1 - 0,2 - 0
480050,Everton,1,0,Norwich City,23,GarethBarry,11/01/2014,2013/2014,PremierLeague,England,1 - 0,2 - 0
480043,Southampton,0,1,Chelsea,60,Torres,01/01/2014,2013/2014,PremierLeague,England,0 - 0,0 - 3
480043,Southampton,0,1,Chelsea,82,Oscar,01/01/2014,2013/2014,PremierLeague,England,0 - 0,0 - 3
480043,Southampton,0,1,Chelsea,71,Willian,01/01/2014,2013/2014,PremierLeague,England,0 - 0,0 - 3
480051,Fulham,1,0,Sunderland,52,SteveSidwell,11/01/2014,2013/2014,PremierLeague,England,0 - 2,1 - 4
480051,Fulham,0,1,Sunderland,69,AdamJohnson,11/01/2014,2013/2014,PremierLeague,England,0 - 2,1 - 4
480051,Fulham,0,1,Sunderland,85,AdamJohnson,11/01/2014,2013/2014,PremierLeague,England,0 - 2,1 - 4
480051,Fulham,0,1,Sunderland,29,AdamJohnson,11/01/2014,2013/2014,PremierLeague,England,0 - 2,1 - 4
480051,Fulham,0,1,Sunderland,41,KiSung-Yueng,11/01/2014,2013/2014,PremierLeague,England,0 - 2,1 - 4
480052,Hull City,0,1,Chelsea,56,EdenHazard,11/01/2014,2013/2014,PremierLeague,England,0 - 0,0 - 2
480052,Hull City,0,1,Chelsea,87,Torres,11/01/2014,2013/2014,PremierLeague,England,0 - 0,0 - 2
480053,Manchester United,1,0,Swansea City,47,AntonioValencia,11/01/2014,2013/2014,PremierLeague,England,0 - 0,2 - 0
480053,Manchester United,1,0,Swansea City,59,DannyWelbeck,11/01/2014,2013/2014,PremierLeague,England,0 - 0,2 - 0
480054,Newcastle United,0,1,Manchester City,8,EdinDeko,12/01/2014,2013/2014,PremierLeague,England,0 - 1,0 - 2
480054,Newcastle United,0,1,Manchester City,95,Negredo,12/01/2014,2013/2014,PremierLeague,England,0 - 1,0 - 2
480055,Southampton,1,0,West Bromwich Albion,66,AdamLallana,11/01/2014,2013/2014,PremierLeague,England,0 - 0,1 - 0
480045,Sunderland,0,1,Aston Villa,15,GabrielAgbonlahor,01/01/2014,2013/2014,PremierLeague,England,0 - 1,0 - 1
480056,Stoke City,1,0,Liverpool,39,PeterCrouch,12/01/2014,2013/2014,PremierLeague,England,2 - 2,3 - 5
480056,Stoke City,1,0,Liverpool,45,CharlieAdam,12/01/2014,2013/2014,PremierLeague,England,2 - 2,3 - 5
480056,Stoke City,1,0,Liverpool,5OG,RyanShawcross,12/01/2014,2013/2014,PremierLeague,England,2 - 2,3 - 5
480056,Stoke City,1,0,Liverpool,85,JonathanWalters,12/01/2014,2013/2014,PremierLeague,England,2 - 2,3 - 5
480056,Stoke City,0,1,Liverpool,32,LuisSurez,12/01/2014,2013/2014,PremierLeague,England,2 - 2,3 - 5
480056,Stoke City,0,1,Liverpool,51,StevenGerrard,12/01/2014,2013/2014,PremierLeague,England,2 - 2,3 - 5
480056,Stoke City,0,1,Liverpool,87,DanielSturridge,12/01/2014,2013/2014,PremierLeague,England,2 - 2,3 - 5
480056,Stoke City,0,1,Liverpool,71,LuisSurez,12/01/2014,2013/2014,PremierLeague,England,2 - 2,3 - 5
480058,Arsenal,1,0,Fulham,57,Cazorla,18/01/2014,2013/2014,PremierLeague,England,0 - 0,2 - 0
480058,Arsenal,1,0,Fulham,62,Cazorla,18/01/2014,2013/2014,PremierLeague,England,0 - 0,2 - 0
480057,Tottenham Hotspur,1,0,Crystal Palace,50,ChristianEriksen,11/01/2014,2013/2014,PremierLeague,England,0 - 0,2 - 0
480057,Tottenham Hotspur,1,0,Crystal Palace,72,JermainDefoe,11/01/2014,2013/2014,PremierLeague,England,0 - 0,2 - 0
480059,Chelsea,1,0,Manchester United,45,SamuelEto'o,19/01/2014,2013/2014,PremierLeague,England,2 - 0,3 - 1
480059,Chelsea,1,0,Manchester United,17,SamuelEto'o,19/01/2014,2013/2014,PremierLeague,England,2 - 0,3 - 1
480059,Chelsea,1,0,Manchester United,49,SamuelEto'o,19/01/2014,2013/2014,PremierLeague,England,2 - 0,3 - 1
480059,Chelsea,0,1,Manchester United,78,JavierHernndez,19/01/2014,2013/2014,PremierLeague,England,2 - 0,3 - 1
480060,Crystal Palace,1,0,Stoke City,51,JasonPuncheon,18/01/2014,2013/2014,PremierLeague,England,0 - 0,1 - 0
480061,Liverpool,1,0,Aston Villa,45,DanielSturridge,18/01/2014,2013/2014,PremierLeague,England,1 - 2,2 - 2
480061,Liverpool,1,0,Aston Villa,53,StevenGerrard,18/01/2014,2013/2014,PremierLeague,England,1 - 2,2 - 2
480061,Liverpool,0,1,Aston Villa,25,AndreasWeimann,18/01/2014,2013/2014,PremierLeague,England,1 - 2,2 - 2
480061,Liverpool,0,1,Aston Villa,36,ChristianBenteke,18/01/2014,2013/2014,PremierLeague,England,1 - 2,2 - 2
480063,Norwich City,1,0,Hull City,87,RyanBennett,18/01/2014,2013/2014,PremierLeague,England,0 - 0,1 - 0
480064,Sunderland,1,0,Southampton,32,FabioBorini,18/01/2014,2013/2014,PremierLeague,England,1 - 2,2 - 2
480064,Sunderland,1,0,Southampton,71,AdamJohnson,18/01/2014,2013/2014,PremierLeague,England,1 - 2,2 - 2
480064,Sunderland,0,1,Southampton,31,DejanLovren,18/01/2014,2013/2014,PremierLeague,England,1 - 2,2 - 2
480064,Sunderland,0,1,Southampton,4,JayRodriguez,18/01/2014,2013/2014,PremierLeague,England,1 - 2,2 - 2
480049,Cardiff City,0,1,West Ham United,93,MarkNoble,11/01/2014,2013/2014,PremierLeague,England,0 - 1,0 - 2
480049,Cardiff City,0,1,West Ham United,42,CarltonCole,11/01/2014,2013/2014,PremierLeague,England,0 - 1,0 - 2
480065,Swansea City,1,0,Tottenham Hotspur,53OG,Chico,19/01/2014,2013/2014,PremierLeague,England,0 - 1,1 - 3
480065,Swansea City,1,0,Tottenham Hotspur,78,WilfriedBony,19/01/2014,2013/2014,PremierLeague,England,0 - 1,1 - 3
480065,Swansea City,0,1,Tottenham Hotspur,71,EmmanuelAdebayor,19/01/2014,2013/2014,PremierLeague,England,0 - 1,1 - 3
480065,Swansea City,0,1,Tottenham Hotspur,35,EmmanuelAdebayor,19/01/2014,2013/2014,PremierLeague,England,0 - 1,1 - 3
480066,West Bromwich Albion,1,0,Everton,75,DiegoLugano,20/01/2014,2013/2014,PremierLeague,England,0 - 1,1 - 1
480066,West Bromwich Albion,0,1,Everton,41,KevinMirallas,20/01/2014,2013/2014,PremierLeague,England,0 - 1,1 - 1
480067,West Ham United,0,1,Newcastle United,33,LocRmy,18/01/2014,2013/2014,PremierLeague,England,1 - 2,1 - 3
480067,West Ham United,0,1,Newcastle United,45OG,MikeWilliamson,18/01/2014,2013/2014,PremierLeague,England,1 - 2,1 - 3
480067,West Ham United,0,1,Newcastle United,95,YohanCabaye,18/01/2014,2013/2014,PremierLeague,England,1 - 2,1 - 3
480067,West Ham United,0,1,Newcastle United,16,YohanCabaye,18/01/2014,2013/2014,PremierLeague,England,1 - 2,1 - 3
480068,Aston Villa,1,0,West Bromwich Albion,9OG,FabianDelph,29/01/2014,2013/2014,PremierLeague,England,3 - 3,4 - 3
480068,Aston Villa,1,0,West Bromwich Albion,24,LeandroBacuna,29/01/2014,2013/2014,PremierLeague,England,3 - 3,4 - 3
480068,Aston Villa,1,0,West Bromwich Albion,12,AndreasWeimann,29/01/2014,2013/2014,PremierLeague,England,3 - 3,4 - 3
480068,Aston Villa,1,0,West Bromwich Albion,37,FabianDelph,29/01/2014,2013/2014,PremierLeague,England,3 - 3,4 - 3
480068,Aston Villa,1,0,West Bromwich Albion,64,ChristianBenteke,29/01/2014,2013/2014,PremierLeague,England,3 - 3,4 - 3
480068,Aston Villa,0,1,West Bromwich Albion,4,ChrisBrunt,29/01/2014,2013/2014,PremierLeague,England,3 - 3,4 - 3
480068,Aston Villa,0,1,West Bromwich Albion,43,YoussoufMulumbu,29/01/2014,2013/2014,PremierLeague,England,3 - 3,4 - 3
480069,Crystal Palace,1,0,Hull City,16,JasonPuncheon,28/01/2014,2013/2014,PremierLeague,England,1 - 0,1 - 0
480072,Norwich City,0,0,Newcastle United,,,28/01/2014,2013/2014,PremierLeague,England,0 - 0,0 - 0
480070,Liverpool,1,0,Everton,33,DanielSturridge,28/01/2014,2013/2014,PremierLeague,England,3 - 0,4 - 0
480070,Liverpool,1,0,Everton,21,StevenGerrard,28/01/2014,2013/2014,PremierLeague,England,3 - 0,4 - 0
480070,Liverpool,1,0,Everton,35,DanielSturridge,28/01/2014,2013/2014,PremierLeague,England,3 - 0,4 - 0
480070,Liverpool,1,0,Everton,50,LuisSurez,28/01/2014,2013/2014,PremierLeague,England,3 - 0,4 - 0
480073,Southampton,1,0,Arsenal,54,AdamLallana,28/01/2014,2013/2014,PremierLeague,England,1 - 0,2 - 2
480073,Southampton,1,0,Arsenal,21,Fonte,28/01/2014,2013/2014,PremierLeague,England,1 - 0,2 - 2
480073,Southampton,0,1,Arsenal,48,OlivierGiroud,28/01/2014,2013/2014,PremierLeague,England,1 - 0,2 - 2
480073,Southampton,0,1,Arsenal,52,Cazorla,28/01/2014,2013/2014,PremierLeague,England,1 - 0,2 - 2
480062,Manchester City,1,0,Cardiff City,33,JessNavas,18/01/2014,2013/2014,PremierLeague,England,2 - 1,4 - 2
480062,Manchester City,1,0,Cardiff City,76,YayaTour,18/01/2014,2013/2014,PremierLeague,England,2 - 1,4 - 2
480062,Manchester City,1,0,Cardiff City,14,EdinDeko,18/01/2014,2013/2014,PremierLeague,England,2 - 1,4 - 2
480062,Manchester City,1,0,Cardiff City,79,SergioAgero,18/01/2014,2013/2014,PremierLeague,England,2 - 1,4 - 2
480062,Manchester City,0,1,Cardiff City,93,FraizerCampbell,18/01/2014,2013/2014,PremierLeague,England,2 - 1,4 - 2
480062,Manchester City,0,1,Cardiff City,29,CraigNoone,18/01/2014,2013/2014,PremierLeague,England,2 - 1,4 - 2
480074,Sunderland,1,0,Stoke City,17,AdamJohnson,29/01/2014,2013/2014,PremierLeague,England,1 - 0,1 - 0
480075,Swansea City,1,0,Fulham,61,JonjoShelvey,28/01/2014,2013/2014,PremierLeague,England,0 - 0,2 - 0
480075,Swansea City,1,0,Fulham,75,Chico,28/01/2014,2013/2014,PremierLeague,England,0 - 0,2 - 0
480076,Chelsea,0,0,West Ham United,,,29/01/2014,2013/2014,PremierLeague,England,0 - 0,0 - 0
480071,Manchester United,1,0,Cardiff City,59,AshleyYoung,28/01/2014,2013/2014,PremierLeague,England,1 - 0,2 - 0
480071,Manchester United,1,0,Cardiff City,6,RobinvanPersie,28/01/2014,2013/2014,PremierLeague,England,1 - 0,2 - 0
480077,Tottenham Hotspur,1,0,Manchester City,59,tienneCapoue,29/01/2014,2013/2014,PremierLeague,England,0 - 1,1 - 5
480077,Tottenham Hotspur,0,1,Manchester City,51,YayaTour,29/01/2014,2013/2014,PremierLeague,England,0 - 1,1 - 5
480077,Tottenham Hotspur,0,1,Manchester City,89,VincentKompany,29/01/2014,2013/2014,PremierLeague,England,0 - 1,1 - 5
480077,Tottenham Hotspur,0,1,Manchester City,15,SergioAgero,29/01/2014,2013/2014,PremierLeague,England,0 - 1,1 - 5
480077,Tottenham Hotspur,0,1,Manchester City,53,EdinDeko,29/01/2014,2013/2014,PremierLeague,England,0 - 1,1 - 5
480077,Tottenham Hotspur,0,1,Manchester City,78,StevanJoveti,29/01/2014,2013/2014,PremierLeague,England,0 - 1,1 - 5
480078,Arsenal,1,0,Crystal Palace,47,AlexOxlade-Chamberlain,02/02/2014,2013/2014,PremierLeague,England,0 - 0,2 - 0
480078,Arsenal,1,0,Crystal Palace,73,AlexOxlade-Chamberlain,02/02/2014,2013/2014,PremierLeague,England,0 - 0,2 - 0
480079,Cardiff City,1,0,Norwich City,50,KenwyneJones,01/02/2014,2013/2014,PremierLeague,England,0 - 1,2 - 1
480079,Cardiff City,1,0,Norwich City,49,CraigBellamy,01/02/2014,2013/2014,PremierLeague,England,0 - 1,2 - 1
480079,Cardiff City,0,1,Norwich City,5,RobertSnodgrass,01/02/2014,2013/2014,PremierLeague,England,0 - 1,2 - 1
480081,Fulham,0,1,Southampton,75,JayRodriguez,01/02/2014,2013/2014,PremierLeague,England,0 - 0,0 - 3
480081,Fulham,0,1,Southampton,64,AdamLallana,01/02/2014,2013/2014,PremierLeague,England,0 - 0,0 - 3
480081,Fulham,0,1,Southampton,70,RickieLambert,01/02/2014,2013/2014,PremierLeague,England,0 - 0,0 - 3
480082,Hull City,1,0,Tottenham Hotspur,12,ShaneLong,01/02/2014,2013/2014,PremierLeague,England,1 - 0,1 - 1
480082,Hull City,0,1,Tottenham Hotspur,61,Paulinho,01/02/2014,2013/2014,PremierLeague,England,1 - 0,1 - 1
480083,Manchester City,0,1,Chelsea,32,BranislavIvanovi,03/02/2014,2013/2014,PremierLeague,England,0 - 1,0 - 1
480085,Stoke City,1,0,Manchester United,38,CharlieAdam,01/02/2014,2013/2014,PremierLeague,England,1 - 0,2 - 1
480085,Stoke City,1,0,Manchester United,52,CharlieAdam,01/02/2014,2013/2014,PremierLeague,England,1 - 0,2 - 1
480085,Stoke City,0,1,Manchester United,47,RobinvanPersie,01/02/2014,2013/2014,PremierLeague,England,1 - 0,2 - 1
480084,Newcastle United,0,1,Sunderland,19,FabioBorini,01/02/2014,2013/2014,PremierLeague,England,0 - 2,0 - 3
480084,Newcastle United,0,1,Sunderland,80,JackColback,01/02/2014,2013/2014,PremierLeague,England,0 - 2,0 - 3
480084,Newcastle United,0,1,Sunderland,23,AdamJohnson,01/02/2014,2013/2014,PremierLeague,England,0 - 2,0 - 3
480086,West Bromwich Albion,1,0,Liverpool,67,VictorAnichebe,02/02/2014,2013/2014,PremierLeague,England,0 - 1,1 - 1
480086,West Bromwich Albion,0,1,Liverpool,24,DanielSturridge,02/02/2014,2013/2014,PremierLeague,England,0 - 1,1 - 1
480080,Everton,1,0,Aston Villa,74,StevenNaismith,01/02/2014,2013/2014,PremierLeague,England,0 - 1,2 - 1
480080,Everton,1,0,Aston Villa,85,KevinMirallas,01/02/2014,2013/2014,PremierLeague,England,0 - 1,2 - 1
480080,Everton,0,1,Aston Villa,34,LeandroBacuna,01/02/2014,2013/2014,PremierLeague,England,0 - 1,2 - 1
480087,West Ham United,1,0,Swansea City,26,KevinNolan,01/02/2014,2013/2014,PremierLeague,England,2 - 0,2 - 0
480087,West Ham United,1,0,Swansea City,45,KevinNolan,01/02/2014,2013/2014,PremierLeague,England,2 - 0,2 - 0
480088,Aston Villa,0,1,West Ham United,46,KevinNolan,08/02/2014,2013/2014,PremierLeague,England,0 - 0,0 - 2
480088,Aston Villa,0,1,West Ham United,48,KevinNolan,08/02/2014,2013/2014,PremierLeague,England,0 - 0,0 - 2
480089,Chelsea,1,0,Newcastle United,63,EdenHazard,08/02/2014,2013/2014,PremierLeague,England,2 - 0,3 - 0
480089,Chelsea,1,0,Newcastle United,27,EdenHazard,08/02/2014,2013/2014,PremierLeague,England,2 - 0,3 - 0
480089,Chelsea,1,0,Newcastle United,34,EdenHazard,08/02/2014,2013/2014,PremierLeague,England,2 - 0,3 - 0
480090,Crystal Palace,1,0,West Bromwich Albion,69,MarouaneChamakh,08/02/2014,2013/2014,PremierLeague,England,2 - 0,3 - 1
480090,Crystal Palace,1,0,West Bromwich Albion,27,JoeLedley,08/02/2014,2013/2014,PremierLeague,England,2 - 0,3 - 1
480090,Crystal Palace,1,0,West Bromwich Albion,15,TomInce,08/02/2014,2013/2014,PremierLeague,England,2 - 0,3 - 1
480090,Crystal Palace,0,1,West Bromwich Albion,46,ThievyBifouma,08/02/2014,2013/2014,PremierLeague,England,2 - 0,3 - 1
480092,Manchester United,1,0,Fulham,80,MichaelCarrick,09/02/2014,2013/2014,PremierLeague,England,0 - 1,2 - 2
480092,Manchester United,1,0,Fulham,78,RobinvanPersie,09/02/2014,2013/2014,PremierLeague,England,0 - 1,2 - 2
480092,Manchester United,0,1,Fulham,19,SteveSidwell,09/02/2014,2013/2014,PremierLeague,England,0 - 1,2 - 2
480092,Manchester United,0,1,Fulham,94,DarrenBent,09/02/2014,2013/2014,PremierLeague,England,0 - 1,2 - 2
480091,Liverpool,1,0,Arsenal,1,Martinkrtel,08/02/2014,2013/2014,PremierLeague,England,4 - 0,5 - 1
480091,Liverpool,1,0,Arsenal,10,Martinkrtel,08/02/2014,2013/2014,PremierLeague,England,4 - 0,5 - 1
480091,Liverpool,1,0,Arsenal,20,DanielSturridge,08/02/2014,2013/2014,PremierLeague,England,4 - 0,5 - 1
480091,Liverpool,1,0,Arsenal,17,RaheemSterling,08/02/2014,2013/2014,PremierLeague,England,4 - 0,5 - 1
480091,Liverpool,1,0,Arsenal,52,RaheemSterling,08/02/2014,2013/2014,PremierLeague,England,4 - 0,5 - 1
480091,Liverpool,0,1,Arsenal,69,Arteta,08/02/2014,2013/2014,PremierLeague,England,4 - 0,5 - 1
480093,Norwich City,0,0,Manchester City,,,08/02/2014,2013/2014,PremierLeague,England,0 - 0,0 - 0
480095,Sunderland,0,1,Hull City,62,NikicaJelavi,08/02/2014,2013/2014,PremierLeague,England,0 - 1,0 - 2
480095,Sunderland,0,1,Hull City,16,ShaneLong,08/02/2014,2013/2014,PremierLeague,England,0 - 1,0 - 2
480096,Swansea City,1,0,Cardiff City,47,WayneRoutledge,08/02/2014,2013/2014,PremierLeague,England,0 - 0,3 - 0
480096,Swansea City,1,0,Cardiff City,79,NathanDyer,08/02/2014,2013/2014,PremierLeague,England,0 - 0,3 - 0
480096,Swansea City,1,0,Cardiff City,85,WilfriedBony,08/02/2014,2013/2014,PremierLeague,England,0 - 0,3 - 0
480097,Tottenham Hotspur,1,0,Everton,65,EmmanuelAdebayor,09/02/2014,2013/2014,PremierLeague,England,0 - 0,1 - 0
480098,Arsenal,0,0,Manchester United,,,12/02/2014,2013/2014,PremierLeague,England,0 - 0,0 - 0
480099,Cardiff City,0,0,Aston Villa,,,11/02/2014,2013/2014,PremierLeague,England,0 - 0,0 - 0
480100,Hull City,0,1,Southampton,69,Fonte,11/02/2014,2013/2014,PremierLeague,England,0 - 0,0 - 1
480101,Stoke City,1,0,Swansea City,17,PeterCrouch,12/02/2014,2013/2014,PremierLeague,England,1 - 0,1 - 1
480101,Stoke City,0,1,Swansea City,52,Chico,12/02/2014,2013/2014,PremierLeague,England,1 - 0,1 - 1
480094,Southampton,1,0,Stoke City,41,StevenDavis,08/02/2014,2013/2014,PremierLeague,England,2 - 2,2 - 2
480094,Southampton,1,0,Stoke City,6,RickieLambert,08/02/2014,2013/2014,PremierLeague,England,2 - 2,2 - 2
